"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS"
"USC00284339","JERSEY CITY, NJ US","1980-11-01","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-02","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-03","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-04","7.1",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-05","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-06","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-07","1.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-08","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-09","7.1",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-10","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-11","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-12","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-13","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-14","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-15","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-16","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-17","9.7",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-18","12.7",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-19","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-20","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-21","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-22","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-23","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-24","26.7",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-25","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-26","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-27","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-28","35.3",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-29","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-11-30","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1980-12-01","0.0","7.2","0.0","1.1"
"USC00284339","JERSEY CITY, NJ US","1980-12-02","1.0","9.4",,"3.3"
"USC00284339","JERSEY CITY, NJ US","1980-12-03","0.0","3.3","-9.4","-9.4"
"USC00284339","JERSEY CITY, NJ US","1980-12-04","0.0","-3.9","-10.0","-8.9"
"USC00284339","JERSEY CITY, NJ US","1980-12-05","0.0",,"-10.0","-6.1"
"USC00284339","JERSEY CITY, NJ US","1980-12-06","0.0","1.7","-10.6","-3.9"
"USC00284339","JERSEY CITY, NJ US","1980-12-07","0.0","3.3","-5.0","1.1"
"USC00284339","JERSEY CITY, NJ US","1980-12-08","0.0","12.8","1.1","11.1"
"USC00284339","JERSEY CITY, NJ US","1980-12-09","5.1","11.1","-0.6","-0.6"
"USC00284339","JERSEY CITY, NJ US","1980-12-10","0.0","0.6","-5.0","-1.7"
"USC00284339","JERSEY CITY, NJ US","1980-12-11","0.0","-1.7","-8.9","-9.4"
"USC00284339","JERSEY CITY, NJ US","1980-12-12","0.0","0.0","-8.9","0.0"
"USC00284339","JERSEY CITY, NJ US","1980-12-13","0.0","7.2","-6.1","-6.1"
"USC00284339","JERSEY CITY, NJ US","1980-12-14","0.0","-1.1","-11.1","-11.7"
"USC00284339","JERSEY CITY, NJ US","1980-12-15","0.0","-5.0","-12.8","-5.6"
"USC00284339","JERSEY CITY, NJ US","1980-12-16","1.8","-2.2","-6.7","-5.6"
"USC00284339","JERSEY CITY, NJ US","1980-12-17","0.0","-6.1","-11.1","-11.1"
"USC00284339","JERSEY CITY, NJ US","1980-12-18","0.0","-2.2","-11.7","-2.2"
"USC00284339","JERSEY CITY, NJ US","1980-12-19","0.0","-1.1","-13.9","-13.9"
"USC00284339","JERSEY CITY, NJ US","1980-12-20","0.0","-9.4","-15.6","-12.2"
"USC00284339","JERSEY CITY, NJ US","1980-12-21","0.0","-8.3","-14.4","-12.2"
"USC00284339","JERSEY CITY, NJ US","1980-12-22","0.0","-7.2","-13.3","-6.7"
"USC00284339","JERSEY CITY, NJ US","1980-12-23","2.5","-5.0","-8.3","-8.9"
"USC00284339","JERSEY CITY, NJ US","1980-12-24","1.5","-3.9","-12.2","-12.2"
"USC00284339","JERSEY CITY, NJ US","1980-12-25","0.0","-9.4","-16.7","-16.1"
"USC00284339","JERSEY CITY, NJ US","1980-12-26","0.0","-11.1","-17.2","-11.1"
"USC00284339","JERSEY CITY, NJ US","1980-12-27","0.0","-5.6","-13.9","-6.7"
"USC00284339","JERSEY CITY, NJ US","1980-12-28","0.5","-3.3","-11.7","-3.3"
"USC00284339","JERSEY CITY, NJ US","1980-12-29","0.0","1.7","-3.3","1.1"
"USC00284339","JERSEY CITY, NJ US","1980-12-30","0.0","1.1","-11.7","-12.2"
"USC00284339","JERSEY CITY, NJ US","1980-12-31","0.0","-8.9","-16.7","-10.6"
"USC00284339","JERSEY CITY, NJ US","1981-01-01","0.5","-7.8","-11.7","-8.3"
"USC00284339","JERSEY CITY, NJ US","1981-01-02","0.0","-3.9","-13.9","-13.9"
"USC00284339","JERSEY CITY, NJ US","1981-01-03","1.8","-12.2","-16.1","-15.6"
"USC00284339","JERSEY CITY, NJ US","1981-01-04","0.0","-15.6","-17.2","-16.1"
"USC00284339","JERSEY CITY, NJ US","1981-01-05","0.0","-6.7","-17.2","-11.7"
"USC00284339","JERSEY CITY, NJ US","1981-01-06","2.3","-6.7","-12.2","-7.8"
"USC00284339","JERSEY CITY, NJ US","1981-01-07","3.3","-3.9","-13.9","-13.9"
"USC00284339","JERSEY CITY, NJ US","1981-01-08","0.0","-12.2","-17.8","-16.1"
"USC00284339","JERSEY CITY, NJ US","1981-01-09","0.0","-10.6","-16.7","-11.7"
"USC00284339","JERSEY CITY, NJ US","1981-01-10","0.0","-9.4","-17.8","-17.8"
"USC00284339","JERSEY CITY, NJ US","1981-01-11","0.0","-13.3","-17.8","-16.1"
"USC00284339","JERSEY CITY, NJ US","1981-01-12","0.0","-15.0","-17.2","-16.1"
"USC00284339","JERSEY CITY, NJ US","1981-01-13","0.0","-11.1","-16.1","-13.3"
"USC00284339","JERSEY CITY, NJ US","1981-01-14","0.0","-6.1","-13.3","-7.8"
"USC00284339","JERSEY CITY, NJ US","1981-01-15","0.0","-5.6","-10.6","-10.6"
"USC00284339","JERSEY CITY, NJ US","1981-01-16","0.8","-5.6","-10.6","-10.6"
"USC00284339","JERSEY CITY, NJ US","1981-01-17","0.0","-8.9","-16.1","-16.1"
"USC00284339","JERSEY CITY, NJ US","1981-01-18","0.0","-7.2","-16.7","-7.8"
"USC00284339","JERSEY CITY, NJ US","1981-01-19","0.0","1.1","-7.8","-3.3"
"USC00284339","JERSEY CITY, NJ US","1981-01-20","0.0","0.6","-5.6","-5.6"
"USC00284339","JERSEY CITY, NJ US","1981-01-21","0.0","-3.3","-10.6","-9.4"
"USC00284339","JERSEY CITY, NJ US","1981-01-22","0.0","-1.7","-10.0","-3.3"
"USC00284339","JERSEY CITY, NJ US","1981-01-23","0.0","0.0","-5.6","-3.9"
"USC00284339","JERSEY CITY, NJ US","1981-01-24","0.0","-2.2","-7.2","-6.7"
"USC00284339","JERSEY CITY, NJ US","1981-01-25","0.0","1.1","-9.4","1.1"
"USC00284339","JERSEY CITY, NJ US","1981-01-26","0.0","1.1","-3.9","-0.6"
"USC00284339","JERSEY CITY, NJ US","1981-01-27","0.0","3.9","-6.7","-2.2"
"USC00284339","JERSEY CITY, NJ US","1981-01-28","0.0","0.6","-4.4","-5.0"
"USC00284339","JERSEY CITY, NJ US","1981-01-29","0.0","-1.1","-12.2","-12.2"
"USC00284339","JERSEY CITY, NJ US","1981-01-30","0.0","-6.7","-13.3","-13.3"
"USC00284339","JERSEY CITY, NJ US","1981-01-31","0.0","-2.2","-14.4","-6.7"
"USC00284339","JERSEY CITY, NJ US","1981-02-01","0.8",,"-10.0","2.8"
"USC00284339","JERSEY CITY, NJ US","1981-02-02","17.8",,"-6.7","-6.7"
"USC00284339","JERSEY CITY, NJ US","1981-02-03","0.0",,"-14.4","-14.4"
"USC00284339","JERSEY CITY, NJ US","1981-02-04","0.0",,"-15.6","-13.3"
"USC00284339","JERSEY CITY, NJ US","1981-02-05","0.0",,"-16.7","-12.2"
"USC00284339","JERSEY CITY, NJ US","1981-02-06","0.0",,"-12.2","-2.2"
"USC00284339","JERSEY CITY, NJ US","1981-02-07","0.0",,"-6.7","-5.6"
"USC00284339","JERSEY CITY, NJ US","1981-02-08","4.1",,"-6.1","-6.1"
"USC00284339","JERSEY CITY, NJ US","1981-02-09","0.0",,"-11.7","-8.3"
"USC00284339","JERSEY CITY, NJ US","1981-02-10","0.0",,"-8.3","-1.1"
"USC00284339","JERSEY CITY, NJ US","1981-02-11","21.3",,"-1.1","0.6"
"USC00284339","JERSEY CITY, NJ US","1981-02-12","0.0",,"-12.8","-12.8"
"USC00284339","JERSEY CITY, NJ US","1981-02-13","0.0",,"-13.3","-8.3"
"USC00284339","JERSEY CITY, NJ US","1981-02-14","0.0",,"-9.4","-3.9"
"USC00284339","JERSEY CITY, NJ US","1981-02-15","0.0",,"-6.7","-3.3"
"USC00284339","JERSEY CITY, NJ US","1981-02-16","0.0",,"-6.1","0.0"
"USC00284339","JERSEY CITY, NJ US","1981-02-17","0.3",,"0.0","6.7"
"USC00284339","JERSEY CITY, NJ US","1981-02-18","0.0",,"3.3","5.6"
"USC00284339","JERSEY CITY, NJ US","1981-02-19","21.6",,"2.8","6.1"
"USC00284339","JERSEY CITY, NJ US","1981-02-20","28.7",,"1.7","1.7"
"USC00284339","JERSEY CITY, NJ US","1981-02-21","2.5",,"1.7","3.9"
"USC00284339","JERSEY CITY, NJ US","1981-02-22","1.8",,"2.8","3.3"
"USC00284339","JERSEY CITY, NJ US","1981-02-23","17.5",,"-1.7","3.9"
"USC00284339","JERSEY CITY, NJ US","1981-02-24","2.5",,"2.8","3.3"
"USC00284339","JERSEY CITY, NJ US","1981-02-25","0.0",,"-1.1","0.0"
"USC00284339","JERSEY CITY, NJ US","1981-02-26","3.6",,"-1.1","0.0"
"USC00284339","JERSEY CITY, NJ US","1981-02-27","0.0",,"-2.2","-0.6"
"USC00284339","JERSEY CITY, NJ US","1981-02-28","4.3",,"-3.9",
"USC00284339","JERSEY CITY, NJ US","1981-03-01","0.0","3.9","-1.7","-1.7"
"USC00284339","JERSEY CITY, NJ US","1981-03-02","0.0","2.8","-3.3","-3.3"
"USC00284339","JERSEY CITY, NJ US","1981-03-03","0.0","-1.7","-8.3","-8.3"
"USC00284339","JERSEY CITY, NJ US","1981-03-04","0.0","-1.7","-9.4","-6.1"
"USC00284339","JERSEY CITY, NJ US","1981-03-05","11.4","-3.3","-6.1","-5.6"
"USC00284339","JERSEY CITY, NJ US","1981-03-06","0.0","0.0","-6.7","-5.0"
"USC00284339","JERSEY CITY, NJ US","1981-03-07","0.5","-0.6","-6.7","-3.9"
"USC00284339","JERSEY CITY, NJ US","1981-03-08","1.3","2.2","-3.9","0.0"
"USC00284339","JERSEY CITY, NJ US","1981-03-09","0.0","4.4","-1.1","-1.1"
"USC00284339","JERSEY CITY, NJ US","1981-03-10","0.0","3.9","-3.3","-0.6"
"USC00284339","JERSEY CITY, NJ US","1981-03-11","3.8","0.0","-3.9","-3.9"
"USC00284339","JERSEY CITY, NJ US","1981-03-12","0.0","1.1","-3.9","-1.1"
"USC00284339","JERSEY CITY, NJ US","1981-03-13","0.0","9.4","-2.2","2.2"
"USC00284339","JERSEY CITY, NJ US","1981-03-14","0.0","2.2","-7.2","-7.2"
"USC00284339","JERSEY CITY, NJ US","1981-03-15","0.0","4.4","-7.8","-0.6"
"USC00284339","JERSEY CITY, NJ US","1981-03-16","2.3","2.2","-9.4","-9.4"
"USC00284339","JERSEY CITY, NJ US","1981-03-17","0.0","-3.3","-10.6","-10.6"
"USC00284339","JERSEY CITY, NJ US","1981-03-18","0.0","-2.2","-15.0","-5.6"
"USC00284339","JERSEY CITY, NJ US","1981-03-19","0.0","-2.2","-7.2","-2.8"
"USC00284339","JERSEY CITY, NJ US","1981-03-20","0.0","-2.8","-9.4","-4.4"
"USC00284339","JERSEY CITY, NJ US","1981-03-21","0.0","0.6","-4.4","-1.1"
"USC00284339","JERSEY CITY, NJ US","1981-03-22","0.0","2.2","-2.8","-2.2"
"USC00284339","JERSEY CITY, NJ US","1981-03-23","0.0","3.9","-3.3","-1.1"
"USC00284339","JERSEY CITY, NJ US","1981-03-24","0.0","6.7","-4.4","1.1"
"USC00284339","JERSEY CITY, NJ US","1981-03-25","0.0","3.3","-2.8","-1.7"
"USC00284339","JERSEY CITY, NJ US","1981-03-26","0.0","3.9","-4.4","0.0"
"USC00284339","JERSEY CITY, NJ US","1981-03-27","1.3","8.9","-1.1","0.6"
"USC00284339","JERSEY CITY, NJ US","1981-03-28","0.0","7.2","-1.1","1.7"
"USC00284339","JERSEY CITY, NJ US","1981-03-29","0.0","18.9","0.6","11.7"
"USC00284339","JERSEY CITY, NJ US","1981-03-30","6.6","12.8","6.7","8.9"
"USC00284339","JERSEY CITY, NJ US","1981-03-31","0.0","16.7","7.8","12.8"
"USC00284339","JERSEY CITY, NJ US","1981-04-01","10.2","12.8","4.4","6.1"
"USC00284339","JERSEY CITY, NJ US","1981-04-02","2.3","13.3","5.6",
"USC00284339","JERSEY CITY, NJ US","1981-04-03","0.0","19.4","3.3","8.9"
"USC00284339","JERSEY CITY, NJ US","1981-04-04","0.3","12.8","7.8","8.9"
"USC00284339","JERSEY CITY, NJ US","1981-04-05","15.5","12.8","7.2","7.8"
"USC00284339","JERSEY CITY, NJ US","1981-04-06","0.0","7.8","1.1","1.1"
"USC00284339","JERSEY CITY, NJ US","1981-04-07","0.0","10.6","-1.1","4.4"
"USC00284339","JERSEY CITY, NJ US","1981-04-08","0.0","13.3","1.1","6.1"
"USC00284339","JERSEY CITY, NJ US","1981-04-09","1.8","15.0","6.1","6.7"
"USC00284339","JERSEY CITY, NJ US","1981-04-10","0.0","14.4","2.2","7.2"
"USC00284339","JERSEY CITY, NJ US","1981-04-11","0.5","16.7","4.4","12.8"
"USC00284339","JERSEY CITY, NJ US","1981-04-12","8.1","12.8","-1.1","-1.1"
"USC00284339","JERSEY CITY, NJ US","1981-04-13","1.0","5.0","-1.1","0.6"
"USC00284339","JERSEY CITY, NJ US","1981-04-14","13.7","8.9","0.6","4.4"
"USC00284339","JERSEY CITY, NJ US","1981-04-15","0.0","5.0","-2.8","-1.1"
"USC00284339","JERSEY CITY, NJ US","1981-04-16","0.0","11.7","-3.3","8.3"
"USC00284339","JERSEY CITY, NJ US","1981-04-17","0.0","12.8","4.4","9.4"
"USC00284339","JERSEY CITY, NJ US","1981-04-18","1.8","20.6","8.9","8.9"
"USC00284339","JERSEY CITY, NJ US","1981-04-19","0.0","12.2","1.7","5.0"
"USC00284339","JERSEY CITY, NJ US","1981-04-20","0.0","7.2","0.6","0.6"
"USC00284339","JERSEY CITY, NJ US","1981-04-21","0.0","4.4","-6.7","0.6"
"USC00284339","JERSEY CITY, NJ US","1981-04-22","0.0","7.2","-2.8","4.4"
"USC00284339","JERSEY CITY, NJ US","1981-04-23","17.8","7.2","3.3","4.4"
"USC00284339","JERSEY CITY, NJ US","1981-04-24","1.8","12.2","3.9","3.9"
"USC00284339","JERSEY CITY, NJ US","1981-04-25","0.0","5.6","0.6","0.6"
"USC00284339","JERSEY CITY, NJ US","1981-04-26","0.0","10.0","0.6","7.2"
"USC00284339","JERSEY CITY, NJ US","1981-04-27","0.0","16.1","6.1","8.3"
"USC00284339","JERSEY CITY, NJ US","1981-04-28","2.5","13.9","6.1","8.9"
"USC00284339","JERSEY CITY, NJ US","1981-04-29","3.8","18.3","7.8","12.8"
"USC00284339","JERSEY CITY, NJ US","1981-04-30","0.0","12.2","8.3","8.3"
"USC00284339","JERSEY CITY, NJ US","1981-05-01","0.0",,"4.4","5.0"
"USC00284339","JERSEY CITY, NJ US","1981-05-02","16.3",,"2.8","6.7"
"USC00284339","JERSEY CITY, NJ US","1981-05-03","0.0",,"3.3","8.3"
"USC00284339","JERSEY CITY, NJ US","1981-05-04","0.0",,"5.0","7.2"
"USC00284339","JERSEY CITY, NJ US","1981-05-05","0.0",,"5.0","7.2"
"USC00284339","JERSEY CITY, NJ US","1981-05-06","0.0",,"5.6","6.1"
"USC00284339","JERSEY CITY, NJ US","1981-05-07","0.0",,"2.2","7.8"
"USC00284339","JERSEY CITY, NJ US","1981-05-08","0.0",,"2.2","5.0"
"USC00284339","JERSEY CITY, NJ US","1981-05-09","0.0",,"2.8","5.0"
"USC00284339","JERSEY CITY, NJ US","1981-05-10","0.0",,,"9.4"
"USC00284339","JERSEY CITY, NJ US","1981-05-11","40.6",,"7.2","8.3"
"USC00284339","JERSEY CITY, NJ US","1981-05-12","10.9",,"6.7","6.7"
"USC00284339","JERSEY CITY, NJ US","1981-05-13","0.0",,"3.3","12.2"
"USC00284339","JERSEY CITY, NJ US","1981-05-14","0.0",,"9.4","11.7"
"USC00284339","JERSEY CITY, NJ US","1981-05-15","18.3",,"10.0","10.0"
"USC00284339","JERSEY CITY, NJ US","1981-05-16","0.0",,"9.4","9.4"
"USC00284339","JERSEY CITY, NJ US","1981-05-17","0.0",,"5.0","8.3"
"USC00284339","JERSEY CITY, NJ US","1981-05-18","0.0",,"3.3","8.3"
"USC00284339","JERSEY CITY, NJ US","1981-05-19","0.0",,"4.4","6.1"
"USC00284339","JERSEY CITY, NJ US","1981-05-20","0.0",,"5.0","10.6"
"USC00284339","JERSEY CITY, NJ US","1981-05-21","0.0",,"5.6","9.4"
"USC00284339","JERSEY CITY, NJ US","1981-05-22","0.0",,,"11.7"
"USC00284339","JERSEY CITY, NJ US","1981-05-23","0.0",,"6.7","7.8"
"USC00284339","JERSEY CITY, NJ US","1981-05-24","0.0",,"6.1","14.4"
"USC00284339","JERSEY CITY, NJ US","1981-05-25","0.0",,"12.8","17.8"
"USC00284339","JERSEY CITY, NJ US","1981-05-26","0.0",,"15.6","17.8"
"USC00284339","JERSEY CITY, NJ US","1981-05-27","0.0",,"14.4","14.4"
"USC00284339","JERSEY CITY, NJ US","1981-05-28","0.0",,"11.1","11.7"
"USC00284339","JERSEY CITY, NJ US","1981-05-29","8.9",,"9.4","12.8"
"USC00284339","JERSEY CITY, NJ US","1981-05-30","0.0",,"10.0","16.7"
"USC00284339","JERSEY CITY, NJ US","1981-05-31","0.0",,"12.2","12.8"
"USC00284339","JERSEY CITY, NJ US","1981-06-01","0.0","18.3","10.6","10.6"
"USC00284339","JERSEY CITY, NJ US","1981-06-02","7.6","15.0","9.4",
"USC00284339","JERSEY CITY, NJ US","1981-06-03","0.5","12.8","9.4","11.7"
"USC00284339","JERSEY CITY, NJ US","1981-06-04","3.3","23.3","11.7","20.0"
"USC00284339","JERSEY CITY, NJ US","1981-06-05","0.0","22.2","13.3","15.0"
"USC00284339","JERSEY CITY, NJ US","1981-06-06","0.0","23.9","14.4","19.4"
"USC00284339","JERSEY CITY, NJ US","1981-06-07","0.0","19.4","16.1","15.6"
"USC00284339","JERSEY CITY, NJ US","1981-06-08","0.0","16.1","8.9","15.0"
"USC00284339","JERSEY CITY, NJ US","1981-06-09","3.8","23.9","15.0","21.7"
"USC00284339","JERSEY CITY, NJ US","1981-06-10","1.8","21.1","13.3","13.3"
"USC00284339","JERSEY CITY, NJ US","1981-06-11","0.0","20.6","11.1","17.2"
"USC00284339","JERSEY CITY, NJ US","1981-06-12","0.0","24.4","14.4","17.8"
"USC00284339","JERSEY CITY, NJ US","1981-06-13","0.0","21.1","11.7","13.9"
"USC00284339","JERSEY CITY, NJ US","1981-06-14","12.7","13.9","10.0","9.4"
"USC00284339","JERSEY CITY, NJ US","1981-06-15","1.8","17.2","10.6","15.6"
"USC00284339","JERSEY CITY, NJ US","1981-06-16","0.0","23.3","15.0","22.2"
"USC00284339","JERSEY CITY, NJ US","1981-06-17","0.0","23.3","18.3","17.8"
"USC00284339","JERSEY CITY, NJ US","1981-06-18","0.0","21.1","12.8","13.9"
"USC00284339","JERSEY CITY, NJ US","1981-06-19","0.0","19.4","13.3","15.0"
"USC00284339","JERSEY CITY, NJ US","1981-06-20","9.4","18.3","15.0","16.1"
"USC00284339","JERSEY CITY, NJ US","1981-06-21","0.0","21.7","14.4","18.3"
"USC00284339","JERSEY CITY, NJ US","1981-06-22","5.6","24.4","15.6","16.7"
"USC00284339","JERSEY CITY, NJ US","1981-06-23","0.0","20.0","14.4","14.4"
"USC00284339","JERSEY CITY, NJ US","1981-06-24","0.0","18.3","12.8","14.4"
"USC00284339","JERSEY CITY, NJ US","1981-06-25","7.6","23.9","14.4","15.6"
"USC00284339","JERSEY CITY, NJ US","1981-06-26","0.0","20.0","7.8","16.7"
"USC00284339","JERSEY CITY, NJ US","1981-06-27","0.0","23.3","11.1","17.2"
"USC00284339","JERSEY CITY, NJ US","1981-06-28","0.0","25.6","15.0","21.1"
"USC00284339","JERSEY CITY, NJ US","1981-06-29","0.0","21.1","15.0","15.0"
"USC00284339","JERSEY CITY, NJ US","1981-06-30","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-01","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-02","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-03","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-04","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-05","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-06","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-07","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-08","5.1",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-09","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-10","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-11","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-12","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-13","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-14","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-15","2.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-16","0.8",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-17","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-18","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-19","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-20","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-21","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-22","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-23","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-24","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-25","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-26","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-27","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-28","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-29","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-30","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-08-31","0.0",,,
"USC00284339","JERSEY CITY, NJ US","1981-09-01","1.3","23.9","19.4","20.6"
"USC00284339","JERSEY CITY, NJ US","1981-09-02","0.0","23.3","19.4","21.1"
"USC00284339","JERSEY CITY, NJ US","1981-09-03","0.0","22.8","20.0","20.6"
"USC00284339","JERSEY CITY, NJ US","1981-09-04","0.0","20.0","16.7","19.4"
"USC00284339","JERSEY CITY, NJ US","1981-09-05","0.0","25.6","19.4","20.0"
"USC00284339","JERSEY CITY, NJ US","1981-09-06","0.0","23.9","17.8","20.0"
"USC00284339","JERSEY CITY, NJ US","1981-09-07","0.0","22.2","18.9","19.4"
"USC00284339","JERSEY CITY, NJ US","1981-09-08","35.6","23.3","17.8","18.3"
"USC00284339","JERSEY CITY, NJ US","1981-09-09","0.0","22.8","15.0","19.4"
"USC00284339","JERSEY CITY, NJ US","1981-09-10","0.0","21.1","12.2","18.9"
"USC00284339","JERSEY CITY, NJ US","1981-09-11","0.0","29.4","17.2","25.6"
"USC00284339","JERSEY CITY, NJ US","1981-09-12","0.0","30.0","21.1","22.8"
"USC00284339","JERSEY CITY, NJ US","1981-09-13","0.0","27.2","17.8","23.3"
"USC00284339","JERSEY CITY, NJ US","1981-09-14","0.0","29.4","23.3","24.4"
"USC00284339","JERSEY CITY, NJ US","1981-09-15","11.4","23.9","18.3","18.3"
"USC00284339","JERSEY CITY, NJ US","1981-09-16","22.9","18.3","14.4","14.4"
"USC00284339","JERSEY CITY, NJ US","1981-09-17","0.0","18.3","14.4","17.8"
"USC00284339","JERSEY CITY, NJ US","1981-09-18","2.3","17.8","15.6","15.6"
"USC00284339","JERSEY CITY, NJ US","1981-09-19","1.3","18.3","12.2","12.2"
"USC00284339","JERSEY CITY, NJ US","1981-09-20","0.8","21.7","11.7","15.6"
"USC00284339","JERSEY CITY, NJ US","1981-09-21","0.0","22.2","14.4","18.9"
"USC00284339","JERSEY CITY, NJ US","1981-09-22","0.5","25.0","18.9","20.0"
"USC00284339","JERSEY CITY, NJ US","1981-09-23","0.0","20.0","9.4","11.7"
"USC00284339","JERSEY CITY, NJ US","1981-09-24","0.0","16.7","11.1","16.7"
"USC00284339","JERSEY CITY, NJ US","1981-09-25","0.0","23.9","12.2","17.2"
"USC00284339","JERSEY CITY, NJ US","1981-09-26","0.0","21.1","7.2","16.7"
"USC00284339","JERSEY CITY, NJ US","1981-09-27","0.0","25.6","15.6","21.7"
"USC00284339","JERSEY CITY, NJ US","1981-09-28","0.0","21.7","13.3","13.3"
"USC00284339","JERSEY CITY, NJ US","1981-09-29","0.0","19.4","8.3","12.8"
"USC00284339","JERSEY CITY, NJ US","1981-09-30","0.0","17.2","8.9","12.8"
"USC00284339","JERSEY CITY, NJ US","1981-10-01","0.0","15.0","9.4","10.0"
"USC00284339","JERSEY CITY, NJ US","1981-10-02","17.8","16.7","9.4","9.4"
"USC00284339","JERSEY CITY, NJ US","1981-10-03","0.0","11.1","8.3","8.9"
"USC00284339","JERSEY CITY, NJ US","1981-10-04","0.0","14.4","7.2","13.9"
"USC00284339","JERSEY CITY, NJ US","1981-10-05","0.0","17.8","12.8","13.3"
"USC00284339","JERSEY CITY, NJ US","1981-10-06","6.4","18.9","11.7","15.6"
"USC00284339","JERSEY CITY, NJ US","1981-10-07","0.0","15.6","10.0","11.1"
"USC00284339","JERSEY CITY, NJ US","1981-10-08","0.0","13.9","8.9","9.4"
"USC00284339","JERSEY CITY, NJ US","1981-10-09","0.0","14.4","7.2","8.9"
"USC00284339","JERSEY CITY, NJ US","1981-10-10","0.0","14.4","6.1","9.4"
"USC00284339","JERSEY CITY, NJ US","1981-10-11","0.0","15.6","8.9","10.0"
"USC00284339","JERSEY CITY, NJ US","1981-10-12","0.0","12.2","4.4","8.3"
"USC00284339","JERSEY CITY, NJ US","1981-10-13","0.0","15.6","3.9","8.9"
"USC00284339","JERSEY CITY, NJ US","1981-10-14","0.0","18.9","6.1","10.0"
"USC00284339","JERSEY CITY, NJ US","1981-10-15","0.0","14.4","5.6","8.9"
"USC00284339","JERSEY CITY, NJ US","1981-10-16","0.0","21.1","7.8","11.7"
